n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal
133,1.0,-6.986328757225784,-83.31053168323064,-8.501770294004071,0.0651698618402454,-0.0758228746824815,-0.0019444234641709,0.0,1,1129.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1.0,-3.226601743052817,-81.66220618216497,-14.63023868857602,-0.0027025375329116,-0.0956587594117585,-0.0290189255260511,0.0,2,107.98715181713027,-405.31369079999996,-17.56399834,-36.8742655,0.2274451354,-0.043385556980000003,0.008530169627000001
135,1.0,-15.19750654515031,-83.12655935370611,-3.357578756945533,-0.0650418982967562,-0.0671735050360764,0.0354580271183074,0.0,1,433.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1.0,-16.031339773679107,-82.14126957138265,-8.713550773719179,-0.0793682115311346,-0.0591565689588246,-0.0141840525721276,0.0,2,83.95346200231462,-251.86589049999998,-258.5592863,-136.4411781,0.22368485870000002,0.1639514405,0.1169287443
137,1.0,-14.658642807352376,-80.89582076084564,-13.687129736718738,-0.0743628443199191,-0.0099609880276576,-0.0661131310872835,0.0,3,0.45243538194508465,42.96608838,-49.70221052,37.29207463,-0.08277045804,0.001258941416,-0.06152427605
138,1.0,-6.404452926327953,-81.04733352613644,-15.739653657589052,0.0282174338857085,-0.0027832628036454,-0.0958959325157825,0.0,3,155.32626177083424,18.6473245,-47.11235964,-46.16573364,-0.1451521429,0.034370374940000004,0.053054016610000004
139,1.0,-8.477014345324733,-82.23693955715576,-12.044200898319264,0.0047867062784061,-0.0161595241185896,-0.0985695552554894,0.0,3,0.2240187152778661,-44.63541923,69.09627327,-16.45079032,0.01471157397,0.003393117296,0.09944933381
140,1.0,-14.180816925842976,-82.99141719606124,-5.830678580500098,-0.0713448950644093,-0.0668745829491849,0.0209211879113258,0.0,3,4.360472418981845,17.85344354,-5.052361504,-56.19718318,0.0728029776,-0.04739502054,0.048126801229999995
141,1.0,-1.7104184523605497,-82.0043359295232,-13.827699509081754,-0.0042390633255393,-0.0965280228596461,-0.0257753980556985,0.0,3,220.5878277430559,-45.47206926,-67.58236639,18.29191109,0.02482280158,0.002470231846,-0.06193507117
142,1.0,-7.500731692998197,-83.47167670560019,-7.533880975957933,0.043696473535495,-0.0826530738942635,0.0354836240594332,0.0,3,4.939017557870183,-74.92132539,-9.517947795,-30.72972553,0.08825053694,-0.021516906040000002,0.04218138646
143,1.0,-2.4721050558131274,-83.84482349621709,-6.967729132030097,0.0597232991477726,-0.0801315938585687,0.0034720605684594,0.0,3,29.303077743056196,-50.90948718,58.75059082,25.25940779,0.109606336,-0.05298885246,-0.01076902669
144,1.0,-15.103744932113312,-81.92693757556057,-10.204388131193374,-0.0970628528793962,0.0087792721628889,-0.0223992627379253,0.0,3,3.620753668981294,-54.61274507,52.25659528999999,28.43293108,0.09121709169,0.04040469548,-0.010152326089999998
145,1.0,-1.2710633333570858,-81.91807006935176,-14.081683587044376,0.0772474579938156,-0.0158553469163708,-0.0614933997080599,0.0,2,3.4578798263892527,-384.8229232,69.93615556,-89.19984817000001,-6.601379938e-05,-0.07381625033,0.06262611774
146,1.0,-0.6435988232811763,-82.80887490433042,-11.438654299948,0.08788307800915,-0.0309073523285899,-0.0363496928690472,0.0,2,18.057583530092682,-122.284024,366.9258627,81.13167223,-0.03983612701,-0.07273921600000001,0.10111599630000001
147,1.0,-6.800717615537143,-83.15657613427227,-9.23057329330176,0.0844174659089539,-0.0461279492212242,-0.0273112385320539,0.0,2,137.74774440972203,-108.4089279,-384.8588257,-24.108632779999997,0.06011251627,0.01790696181,-0.1116429655
148,1.0,-2.271258335211036,-83.8373550745825,-7.037212073523697,0.0271570866504264,-0.095617733771241,-0.0109426520146307,0.0,3,11.922724733796935,-87.01679378,6.3695368310000005,-12.731773209999998,0.05867527568,-0.051997789860000004,-0.008958785953
149,1.0,-12.70447872987353,-80.866936110921,-14.545507357346928,-0.0195550354515025,-0.0907334891875256,-0.0372160520252705,0.0,1,404.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1.0,-7.348126077333082,-83.00754603091944,-9.668154157793818,0.0597407232774402,-0.060454414160723,-0.0526906992814868,0.0,3,3.9264492708334218,-61.23285017999999,-37.2760689,33.25265822,0.08412020767,0.01593649159,-0.05614016941
151,1.0,0.5835659690785601,-82.75796582585208,-11.609313102409365,0.0817026151574607,-0.0450736811095733,-0.0359589480889576,0.0,3,1.4486217245376771,-60.47820001,-49.79553176,25.45758179,0.09044901722000001,0.028156505539999998,-0.03709180887
