n,size,x,y,z,vx,vy,vz,t0,st,time_end,xfinal,yfinal,zfinal,vxfinal,vyfinal,vzfinal
69,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.021621673364142,-0.0576234314296723,-0.0222359391797197,0.0,3,0.11336362268499754,-30.93120145,-68.81406255,-26.76766677,0.026839830369999998,0.05664523764,0.02540809312
70,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0216481057276679,-0.0576938757223736,-0.0222631224794504,0.0,3,0.11376177083424949,-31.94073776,-68.39020972,-26.79720678,0.02704289351,0.056642513369999994,0.025440069470000003
71,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0216745380911937,-0.0577643200150749,-0.0222903057791811,0.0,3,0.11416454861147536,-32.96063841,-67.92844218,-26.81865355,0.02725920321,0.056646106749999994,0.025477697570000003
72,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0217009704547196,-0.0578347643077762,-0.0223174890789118,0.0,3,0.11457542824110499,-33.98193331,-67.4260515,-26.82841379,0.02749185422,0.05665799790000001,0.02552274032
73,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0217274028182454,-0.0579052086004776,-0.0223446723786426,0.0,3,0.11497357638897719,-35.01308192,-66.98813161,-26.859988819999998,0.02768873858,0.0566315562,0.0255430865
74,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0217538351817713,-0.0579756528931789,-0.0223718556783733,0.0,3,0.11539718750036425,-36.02928959,-66.41885985,-26.84815465,0.027948966369999998,0.056653880780000006,0.025599380209999998
75,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0217802675452971,-0.0580460971858802,-0.022399038978104,0.0,3,0.11580112268527348,-37.12476536,-65.9299277,-26.88543324,0.02815079581,0.05661781987,0.025615897099999996
76,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.021806699908823,-0.0581165414785815,-0.0224262222778347,0.0,3,0.1162166319442568,-38.20075284,-65.38494402,-26.899931289999998,0.02837998321,0.056598637089999994,0.025646517700000003
77,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0218331322723488,-0.0581869857712828,-0.0224534055775654,0.0,3,0.11663561342629018,-39.26446628,-64.82500526,-26.905910730000002,0.028615178590000002,0.05657789951,0.02567828875
78,1.0,-4.263843798802505,-83.02474458389604,-10.34086723649182,0.0218595646358746,-0.0582574300639841,-0.0224805888772961,0.0,3,0.11706732638870125,-40.34425686,-64.1920943,-26.8961623,0.02887946829,0.05657136173,0.0257229463
